web_url
https://www.nytimes.com/1994/01/02/nyregion/news-summary-745936.html
https://www.nytimes.com/1994/01/02/nyregion/fewer-killings-tallied-in-93-in-new-york.html
https://www.nytimes.com/1994/01/02/magazine/l-one-cop-eight-square-blocks-722260.html
https://www.nytimes.com/1994/01/09/magazine/l-one-cop-eight-square-blocks-791121.html
https://www.nytimes.com/1994/01/09/nyregion/neighborhood-report-upper-west-side-a-10-month-battle-for-a-drug-free-home.html
https://www.nytimes.com/1994/01/10/nyregion/1993-homicides-fewer-but-more-clustered-in-new-york-city.html
https://www.nytimes.com/1994/01/12/nyregion/bratton-urges-a-shared-covenant-of-reverence-for-law.html
https://www.nytimes.com/1994/01/25/nyregion/memos-fault-community-policing.html
https://www.nytimes.com/1994/01/25/nyregion/metro-digest-973599.html
https://www.nytimes.com/1994/01/25/nyregion/giuliani-urges-street-policing-refocused-on-crime.html
https://www.nytimes.com/1994/01/25/us/news-summary-979171.html
https://www.nytimes.com/1994/01/25/us/gunfire-shatters-a-boston-haven-for-teen-agers.html
https://www.nytimes.com/1994/01/26/us/state-union-excerpts-president-clinton-s-message-state-union.html
https://www.nytimes.com/1994/01/26/nyregion/community-police-officers-cited-on-hours-and-training.html
https://www.nytimes.com/1994/01/26/nyregion/giuliani-and-bratton-begin-push-to-shift-police-aims-and-leaders.html
https://www.nytimes.com/1994/01/26/nyregion/a-dispute-over-officer-numbers.html
https://www.nytimes.com/1994/01/26/nyregion/metro-digest-984540.html
https://www.nytimes.com/1994/01/28/nyregion/metro-digest-004600.html
https://www.nytimes.com/1994/01/28/nyregion/news-summary-003530.html
https://www.nytimes.com/1994/01/28/nyregion/kelly-defends-record-as-head-of-police-dept.html
https://www.nytimes.com/1994/01/29/nyregion/mayor-moves-to-combine-three-forces.html
https://www.nytimes.com/1994/01/30/nyregion/the-rising-role-of-youths-in-crime.html
https://www.nytimes.com/1994/01/31/nyregion/metro-digest-034819.html
https://www.nytimes.com/1994/01/31/opinion/community-policing-bratton-style.html
https://www.nytimes.com/1994/01/31/nyregion/community-policing-case-study-precinct-queens-mixture-praise-opposition.html
https://www.nytimes.com/1994/01/31/nyregion/international-a2-9-israeli-plo-accord-near-israel-palestine-liberation.html
https://www.nytimes.com/1994/01/31/us/inside-033588.html
https://www.nytimes.com/1994/02/02/nyregion/metro-digest-051934.html
https://www.nytimes.com/1994/02/02/nyregion/a-black-police-group-rebuts-giuliani.html
https://www.nytimes.com/1994/02/06/magazine/tokyo-s-tips-for-new-york.html
https://www.nytimes.com/1994/02/07/opinion/l-where-three-strikes-plan-takes-us-in-20-years-107212.html
https://www.nytimes.com/1994/02/08/us/clinton-budget-overview-administration-offers-budget-priorities-lean-times.html
https://www.nytimes.com/1994/02/08/opinion/small-budget-steps-right-direction.html
https://www.nytimes.com/1994/02/08/us/the-clinton-budget-the-new-york-region.html
https://www.nytimes.com/1994/02/09/opinion/l-crown-heights-coalition-has-done-much-to-heal-community-126934.html
https://www.nytimes.com/1994/02/10/opinion/l-for-a-police-force-that-lives-where-it-works-137391.html
https://www.nytimes.com/1994/02/11/opinion/l-prohibition-for-drugs-as-for-alcohol-only-fails-market-forces-at-work-153206.html
https://www.nytimes.com/1994/02/12/us/new-focus-drugs-president-s-strategy-reflects-concern-about-crime-changing.html
https://www.nytimes.com/1994/02/13/nyregion/neighborhood-report-washington-heights-debate-over-community-policing-hitting.html
https://www.nytimes.com/1994/02/13/nyregion/neighborhood-report-west-farms-after-a-quarter-century-the-stroll-stands-firm.html
https://www.nytimes.com/1994/02/13/nyregion/neighborhood-report-park-slope-profile-at-the-helm.html
https://www.nytimes.com/1994/02/18/nyregion/luring-officers-live-amid-crime-atlantic-city-offers-plan-for-live-community.html
https://www.nytimes.com/1994/02/20/nyregion/neighborhood-report-upper-west-side-community-groups-join-hands-battle-street.html
https://www.nytimes.com/1994/02/24/obituaries/robert-trojanowicz-police-academic-52.html
https://www.nytimes.com/1994/02/27/nyregion/neighborhood-report-brooklyn-heights-cold-comfort-battery-thefts.html
https://www.nytimes.com/1994/02/27/nyregion/giuliani-plans-initiative-to-curb-gun-violence.html
https://www.nytimes.com/1994/03/06/nyregion/neighborhood-report-upper-west-side-shelter-to-take-fewer-mentally-ill-clients.html
https://www.nytimes.com/1994/03/09/nyregion/clinton-s-coming-to-new-york-but-mayor-may-skip-invitation.html
https://www.nytimes.com/1994/03/09/nyregion/metro-digest-408735.html
https://www.nytimes.com/1994/03/11/us/after-skipping-president-s-talk-giuliani-meets-clinton-in-private.html
https://www.nytimes.com/1994/03/18/opinion/dissing-the-president.html
https://www.nytimes.com/1994/03/27/nyregion/ex-warden-is-woman-of-year.html
https://www.nytimes.com/1994/03/27/nyregion/residents-in-project-stand-up-to-a-gang.html
https://www.nytimes.com/1994/03/27/nyregion/neighborhood-report-flushing-asians-fear-a-police-setback.html
https://www.nytimes.com/1994/03/27/nyregion/neighborhood-report-upper-west-side-making-a-dent-in-drug-dealing-on-109th-st.html
https://www.nytimes.com/1994/03/29/nyregion/giuliani-s-executive-style-fast-retorts-reminiscent-of-koch.html
https://www.nytimes.com/1994/04/01/nyregion/police-accuse-harlem-officer-of-shakedowns.html
https://www.nytimes.com/1994/04/01/nyregion/metro-digest-645559.html
https://www.nytimes.com/1994/04/01/us/police-station-becomes-a-cash-station.html
https://www.nytimes.com/1994/04/11/nyregion/mayor-s-drug-strategy-new-plan-for-chronic-problem.html
https://www.nytimes.com/1994/04/11/nyregion/connecticut-set-to-change-the-guard.html
https://www.nytimes.com/1994/04/13/nyregion/common-denominator-rep-lowey-builds-bridges-between-the-city-and-the-suburbs.html
https://www.nytimes.com/1994/04/24/weekinreview/the-nation-can-closer-links-deter-corruption.html
https://www.nytimes.com/1994/05/01/nyregion/neighborhoos-report-brooklyn-update.html
https://www.nytimes.com/1994/05/09/nyregion/police-problems-scale-eludes-senior-officials.html
https://www.nytimes.com/1994/05/13/nyregion/1988-hiring-of-detective-held-in-sting-is-defended.html
https://www.nytimes.com/1994/05/14/opinion/public-private-the-human-touch.html
https://www.nytimes.com/1994/05/15/magazine/janet-reno-s-choice.html
https://www.nytimes.com/1994/05/20/nyregion/officer-is-charged-in-robbery-of-bodega-while-in-uniform.html
https://www.nytimes.com/1994/05/29/nyregion/fighting-crime-in-the-neighborhoods.html
https://www.nytimes.com/1994/06/02/nyregion/commissioner-speculates-on-why-he-lost-job.html
https://www.nytimes.com/1994/06/02/nyregion/crime-rate-drops-again-in-new-york-hastening-a-trend.html
https://www.nytimes.com/1994/06/05/nyregion/neighborhood-report-upper-west-side-policing-24th-conversation-with-new.html
https://www.nytimes.com/1994/06/07/nyregion/chief-timoney-point-man-in-reorganizing-police-department.html
https://www.nytimes.com/1994/06/07/nyregion/metro-digest-314889.html
https://www.nytimes.com/1994/06/12/magazine/the-crime-funnel.html
https://www.nytimes.com/1994/06/15/nyregion/once-a-resort-village-struggles-with-urban-problems.html
https://www.nytimes.com/1994/06/23/nyregion/pension-rules-threaten-police-chief-s-job.html
